trajet,catr,circ,nbv,prof,plan,surf,infra,situ,vma,mois,lum,dep,agg,int,atm,col,catv,obs,obsm,choc,pieton,sexe_conducteur,age,Num_Acc,Y
5,3,2,2,2,1,1,0,1,2,6,5,97,2,3,1,6,2,0,1,1,1,1,21,202200021518,0
1,4,2,4,1,1,1,0,1,2,4,1,54,2,2,1,3,3,0,2,3,0,0,34,202200021519,0
5,4,2,4,1,1,1,0,1,2,4,1,54,2,2,1,3,3,0,2,3,0,0,23,202200021519,0
9,4,2,2,1,2,1,0,3,2,6,2,41,2,3,1,6,3,1,0,1,0,1,21,202200021521,1
5,3,2,2,1,3,2,0,3,3,6,1,71,1,1,1,6,3,2,0,1,0,1,20,202200021522,0
1,1,1,2,1,1,1,0,1,4,6,1,76,1,1,1,2,3,3,2,1,0,1,19,202200021524,0
1,1,1,2,1,1,1,0,1,4,6,1,76,1,1,1,2,3,3,2,1,0,1,43,202200021524,0
0,5,3,2,1,1,1,0,1,2,6,1,6,1,1,1,3,1,3,2,5,0,1,70,202200021526,0
0,5,3,2,1,1,1,0,1,2,6,1,6,1,1,1,3,1,3,2,5,0,1,46,202200021526,0
5,5,2,2,1,2,1,0,1,1,4,1,38,2,9,1,3,3,0,9,3,0,0,30,202200021527,0
5,5,2,2,1,2,1,0,1,1,4,1,38,2,9,1,3,3,0,9,3,0,1,21,202200021527,0
5,2,3,4,1,1,1,0,1,1,6,2,59,1,1,1,2,3,0,2,1,0,1,21,202200021528,0
1,2,3,4,1,1,1,0,1,1,6,2,59,1,1,1,2,3,0,2,1,0,0,57,202200021528,0
9,3,2,2,1,1,2,0,3,3,6,3,44,1,1,8,6,0,8,0,2,0,1,21,202200021530,1
5,5,-1,-1,1,1,1,0,1,1,6,1,15,1,1,1,6,3,1,1,2,1,1,79,202200021531,0
2,4,2,2,1,1,1,0,1,2,4,1,35,2,1,1,3,1,0,2,5,0,1,24,202200021532,0
0,4,2,2,1,1,1,0,1,2,4,1,35,2,1,1,3,1,0,2,5,0,1,19,202200021532,0
1,4,1,1,1,2,1,0,1,2,4,1,35,2,6,1,3,0,0,2,1,0,1,31,202200021534,0
5,4,1,1,1,2,1,0,1,2,4,1,35,2,6,1,3,0,0,2,1,0,1,63,202200021534,0
5,3,2,2,1,1,1,0,1,2,6,1,57,1,2,1,3,3,0,0,8,0,1,21,202200021535,0
4,3,2,2,1,1,1,0,1,2,6,1,57,1,2,1,3,3,0,0,8,0,1,29,202200021535,0
1,2,3,4,2,1,1,0,1,4,6,1,62,1,1,1,2,2,0,2,1,0,1,43,202200021537,1
1,2,3,4,2,1,1,0,1,4,6,1,62,1,1,1,2,2,0,2,1,0,1,55,202200021537,1
0,4,3,2,1,1,2,0,5,2,4,1,33,2,1,3,3,0,0,2,1,0,1,21,202200021538,0
0,4,3,2,1,1,2,0,5,2,4,1,33,2,1,3,3,0,0,2,1,0,1,43,202200021538,0
5,3,2,2,1,1,1,0,1,3,6,1,82,1,3,1,3,2,0,2,1,0,1,17,202200021540,0
5,3,2,2,1,1,1,0,1,3,6,1,82,1,3,1,3,2,0,2,1,0,0,69,202200021540,0
5,4,1,1,1,1,2,0,1,2,4,1,33,2,2,2,3,3,0,2,1,0,1,47,202200021541,0
5,4,1,1,1,1,2,0,1,2,4,1,33,2,2,2,3,3,0,2,1,0,1,9,202200021541,0
4,3,2,2,1,2,1,0,1,2,6,1,89,2,4,1,6,4,6,0,2,0,1,21,202200021543,0
1,4,1,1,1,1,1,0,5,2,4,5,31,2,3,1,1,0,0,2,1,0,1,35,202200021544,0
0,4,1,1,1,1,1,0,5,2,4,5,31,2,3,1,1,0,0,2,1,0,1,66,202200021544,0
5,4,2,2,3,3,1,0,1,2,4,1,29,1,1,1,1,5,0,2,1,0,1,30,202200021546,0
5,4,2,2,3,3,1,0,1,2,4,1,29,1,1,1,1,5,0,2,1,0,1,23,202200021546,0
5,4,2,2,2,3,2,0,3,2,6,3,49,2,1,1,6,3,6,0,3,0,1,38,202200021547,1
1,3,2,2,1,1,2,0,3,3,6,1,41,1,1,3,6,3,13,0,7,0,1,27,202200021548,0
0,3,2,2,2,1,1,5,1,2,4,5,25,2,2,1,2,3,0,2,6,0,1,23,202200021549,0
0,3,2,2,2,1,1,5,1,2,4,5,25,2,2,1,2,3,0,2,6,0,1,43,202200021549,0
5,3,1,2,1,1,1,0,1,2,6,1,68,2,2,1,7,5,0,0,0,0,1,23,202200021550,0
1,3,2,2,1,1,1,0,1,2,4,1,19,2,1,1,2,1,0,2,4,0,1,38,202200021551,0
5,3,2,2,1,1,1,0,1,2,4,1,19,2,1,1,2,1,0,2,4,0,1,84,202200021551,0
5,3,2,2,1,1,2,0,1,2,6,1,68,2,9,2,7,3,0,1,3,1,1,83,202200021552,0
0,4,2,2,1,3,1,0,1,1,4,1,13,2,1,1,7,5,12,0,1,0,1,22,202200021553,0
1,3,2,2,1,1,2,0,1,2,6,1,22,2,2,3,3,3,0,2,3,0,0,39,202200021554,0
5,3,2,2,1,1,2,0,1,2,6,1,22,2,2,3,3,3,0,2,3,0,1,22,202200021554,0
1,3,-1,2,1,1,1,0,1,2,4,1,13,2,1,8,1,3,0,1,0,1,0,21,202200021555,0
5,3,2,2,2,1,1,0,1,3,6,1,35,1,1,1,1,3,0,2,3,0,1,92,202200021556,0
4,3,2,2,2,1,1,0,1,3,6,1,35,1,1,1,1,3,0,2,3,0,1,40,202200021556,0
0,4,2,0,2,1,1,1,1,2,4,2,13,2,1,1,2,3,0,2,4,0,1,36,202200021557,0
0,4,2,0,2,1,1,1,1,2,4,2,13,2,1,1,2,3,0,2,4,0,1,44,202200021557,0
5,3,2,2,1,1,1,0,1,3,6,1,38,1,1,1,2,3,0,0,6,0,1,21,202200021558,0
0,3,2,2,1,1,1,0,1,3,6,1,38,1,1,1,2,3,0,0,6,0,1,17,202200021558,0
5,3,2,2,1,3,1,0,1,2,6,5,38,1,1,1,1,3,0,2,1,0,0,21,202200021560,0
5,3,2,2,1,3,1,0,1,2,6,5,38,1,1,1,1,3,0,2,1,0,1,21,202200021560,0
9,4,3,4,1,1,1,0,1,2,4,5,13,2,1,1,3,3,0,2,2,0,0,51,202200021561,0
0,4,3,4,1,1,1,0,1,2,4,5,13,2,1,1,3,3,0,2,2,0,0,30,202200021561,0
5,4,3,4,1,1,1,0,1,2,4,5,13,2,1,1,3,3,0,2,2,0,1,27,202200021561,0
5,3,2,2,1,1,1,0,1,3,6,1,70,1,2,1,3,3,0,2,8,0,1,48,202200021562,1
5,3,2,2,1,1,1,0,1,3,6,1,70,1,2,1,3,3,0,2,8,0,1,39,202200021562,1
5,2,3,3,2,1,1,0,1,3,4,1,13,1,1,1,2,0,0,2,4,0,1,21,202200021564,0
4,2,3,3,2,1,1,0,1,3,4,1,13,1,1,1,2,0,0,2,4,0,1,39,202200021564,0
5,3,2,2,1,3,1,0,1,2,4,3,11,1,1,1,1,3,0,2,1,0,1,35,202200021566,0
5,3,2,2,1,3,1,0,1,2,4,3,11,1,1,1,1,3,0,2,1,0,1,20,202200021566,0
0,3,2,2,1,1,1,0,1,3,6,2,60,1,5,1,1,0,0,2,1,0,1,33,202200021567,0
9,3,2,2,1,1,1,0,1,3,6,2,60,1,5,1,1,0,0,2,1,0,0,42,202200021567,0
0,3,2,2,1,1,1,0,1,2,4,1,10,2,3,1,2,5,0,2,1,0,1,66,202200021568,0
0,3,2,2,1,1,1,0,1,2,4,1,10,2,3,1,2,5,0,2,1,0,1,38,202200021568,0
5,4,2,2,1,1,9,9,1,2,6,3,45,2,9,1,7,2,0,0,1,0,1,21,202200021569,0
1,3,2,2,1,2,1,0,3,2,6,1,18,2,1,8,6,3,2,0,7,0,0,19,202200021572,0
5,3,2,2,2,2,1,0,1,2,4,1,6,2,1,1,6,3,0,1,1,1,0,21,202200021573,0
5,3,2,2,1,1,1,0,1,3,6,1,4,1,1,1,7,5,0,0,0,0,1,41,202200021574,0
5,4,1,4,1,1,1,1,1,2,4,1,75,2,1,1,3,5,0,2,1,0,1,62,202200021575,0
1,4,1,4,1,1,1,1,1,2,4,1,75,2,1,1,3,5,0,2,1,0,1,39,202200021575,0
5,3,2,2,1,3,1,0,1,2,6,2,88,2,1,1,6,3,6,0,3,0,1,21,202200021576,1
1,4,1,3,1,1,1,0,1,2,4,1,75,2,4,1,4,5,0,2,1,0,1,49,202200021577,0
5,4,1,3,1,1,1,0,1,2,4,1,75,2,4,1,4,5,0,2,1,0,1,21,202200021577,0
5,4,1,3,1,1,1,0,1,2,4,1,75,2,4,1,4,5,0,2,1,0,1,30,202200021577,0
5,4,1,2,2,2,1,0,1,2,4,3,75,2,1,1,6,3,4,0,2,0,0,19,202200021578,0
5,1,1,2,1,1,1,0,1,4,6,3,72,1,1,1,2,3,0,2,1,0,1,21,202200021579,0
5,1,1,2,1,1,1,0,1,4,6,3,72,1,1,1,2,3,0,2,1,0,1,24,202200021579,0
9,4,2,2,2,1,1,0,1,1,4,1,75,2,3,1,7,0,0,0,0,0,1,29,202200021580,0
5,1,3,2,1,1,1,0,1,4,6,1,51,1,1,1,7,5,0,0,2,0,1,40,202200021581,0
4,4,1,1,1,1,1,0,1,1,4,1,75,2,1,1,2,3,0,2,4,0,1,35,202200021582,0
9,4,1,1,1,1,1,0,1,1,4,1,75,2,1,1,2,3,0,2,4,0,0,17,202200021582,0
9,4,3,2,1,1,1,0,1,1,4,1,75,2,2,1,2,1,0,2,4,0,0,31,202200021585,0
4,4,3,2,1,1,1,0,1,1,4,1,75,2,2,1,2,1,0,2,4,0,1,29,202200021585,0
0,4,2,2,1,2,2,2,1,2,6,1,33,2,1,1,6,5,10,0,1,0,1,19,202200021587,0
9,4,2,2,1,1,1,0,1,1,4,1,75,2,3,1,5,3,0,2,3,0,1,39,202200021588,0
1,4,2,2,1,1,1,0,1,1,4,1,75,2,3,1,5,3,0,2,3,0,1,26,202200021588,0
3,4,2,2,1,1,1,0,1,1,4,1,75,2,3,1,5,3,0,2,3,0,1,18,202200021588,0
1,4,2,6,2,1,1,5,1,1,4,1,75,2,7,1,3,1,0,2,1,0,0,38,202200021590,0
4,4,2,6,2,1,1,5,1,1,4,1,75,2,7,1,3,1,0,2,1,0,1,48,202200021590,0
9,4,2,4,1,1,1,0,1,1,4,2,75,2,7,1,3,1,0,2,3,0,0,20,202200021592,0
5,4,2,4,1,1,1,0,1,1,4,2,75,2,7,1,3,1,0,2,3,0,1,81,202200021592,0
5,3,2,3,1,1,1,0,1,3,6,1,68,1,1,1,5,3,0,0,3,0,1,21,202200021593,0
5,3,2,3,1,1,1,0,1,3,6,1,68,1,1,1,5,3,0,0,3,0,1,41,202200021593,0
5,3,2,3,1,1,1,0,1,3,6,1,68,1,1,1,5,3,0,0,3,0,1,22,202200021593,0
9,4,1,3,1,1,1,0,1,1,4,5,75,2,3,1,3,5,0,2,1,0,1,32,202200021594,0
4,4,1,3,1,1,1,0,1,1,4,5,75,2,3,1,3,5,0,2,1,0,1,53,202200021594,0
0,3,2,2,1,2,1,5,1,2,6,1,67,2,6,1,3,3,0,2,3,0,0,67,202200021595,0
0,3,2,2,1,2,1,5,1,2,6,1,67,2,6,1,3,3,0,2,3,0,0,44,202200021595,0
1,4,2,2,1,1,1,0,1,1,4,1,75,2,1,1,3,0,0,2,8,0,0,55,202200021597,0
1,4,2,2,1,1,1,0,1,1,4,1,75,2,1,1,3,0,0,2,8,0,1,53,202200021597,0
9,4,2,4,2,1,1,-1,5,1,4,1,75,2,1,1,3,1,0,2,8,0,0,52,202200021599,0
9,4,2,4,2,1,1,-1,5,1,4,1,75,2,1,1,3,1,0,2,8,0,0,30,202200021599,0
4,4,2,4,1,1,1,0,1,1,4,1,75,2,3,1,2,4,0,2,4,0,1,47,202200021602,0
4,4,2,4,1,1,1,0,1,1,4,1,75,2,3,1,2,4,0,2,4,0,1,33,202200021602,0
5,4,2,2,1,2,2,0,3,3,6,1,22,2,1,1,6,3,8,0,2,0,1,19,202200021603,0
4,3,-1,2,1,1,1,0,1,2,4,1,94,2,1,1,1,0,0,2,1,0,1,32,202200021604,0
0,3,-1,2,1,1,1,0,1,2,4,1,94,2,1,1,1,0,0,2,1,0,0,45,202200021604,0
0,3,2,2,1,1,1,0,8,2,6,1,76,2,1,1,7,3,0,0,1,0,1,32,202200021605,0
9,3,2,2,1,1,1,0,1,1,4,1,94,2,1,1,2,3,0,2,0,0,1,31,202200021606,0
9,3,2,2,1,1,1,0,1,1,4,1,94,2,1,1,2,3,0,2,0,0,1,21,202200021606,0
0,1,1,2,1,1,1,0,1,2,6,1,13,2,1,1,6,3,6,0,3,0,0,23,202200021607,0
0,4,1,1,1,1,1,0,1,1,4,1,94,2,1,1,6,3,0,1,3,1,1,21,202200021608,0
1,5,3,6,1,1,2,0,1,2,6,1,69,1,1,2,2,5,0,2,2,0,1,43,202200021609,0
0,5,3,6,1,1,2,0,1,2,6,1,69,1,1,2,2,5,0,2,2,0,1,74,202200021609,0
0,3,1,2,1,1,1,0,1,2,4,1,94,2,5,1,3,3,0,2,8,0,1,54,202200021610,0
9,3,1,2,1,1,1,0,1,2,4,1,94,2,5,1,3,3,0,2,8,0,1,28,202200021610,0
5,1,3,4,1,1,1,1,1,2,6,1,94,1,1,1,2,3,0,2,5,0,0,37,202200021613,0
4,1,3,4,1,1,1,1,1,2,6,1,94,1,1,1,2,3,0,2,5,0,1,38,202200021613,0
5,4,2,2,1,3,1,5,1,2,4,1,94,2,6,1,3,0,0,2,2,0,0,14,202200021614,0
3,4,2,2,1,3,1,5,1,2,4,1,94,2,6,1,3,0,0,2,2,0,1,76,202200021614,0
4,1,3,6,2,1,1,0,1,2,6,1,94,1,1,1,5,3,0,2,4,0,1,43,202200021615,0
0,1,3,6,2,1,1,0,1,2,6,1,94,1,1,1,5,3,0,2,4,0,1,34,202200021615,0
1,1,3,6,2,1,1,0,1,2,6,1,94,1,1,1,5,3,0,2,4,0,1,28,202200021615,0
1,1,3,6,2,1,1,0,1,2,6,1,94,1,1,1,5,3,0,2,4,0,1,56,202200021615,0
5,3,2,5,1,1,1,0,1,2,4,5,94,2,6,1,3,3,0,2,8,0,1,22,202200021616,0
1,3,2,5,1,1,1,0,1,2,4,5,94,2,6,1,3,3,0,2,8,0,1,54,202200021616,0
9,1,-1,2,1,1,1,0,1,4,6,1,78,1,1,1,2,3,0,2,1,0,1,75,202200021617,0
0,1,-1,2,1,1,1,0,1,4,6,1,78,1,1,1,2,3,0,2,1,0,1,21,202200021617,0
0,1,1,2,1,2,1,2,1,2,6,1,92,1,1,1,6,3,4,0,1,0,1,34,202200021619,0
0,1,3,8,1,1,2,0,1,4,6,1,93,1,1,2,3,5,0,2,7,0,1,32,202200021620,0
4,1,3,8,1,1,2,0,1,4,6,1,93,1,1,2,3,5,0,2,7,0,1,20,202200021620,0
5,3,3,4,1,1,1,0,1,2,4,1,93,2,2,1,3,3,0,2,5,0,0,21,202200021621,0
5,3,3,4,1,1,1,0,1,2,4,1,93,2,2,1,3,3,0,2,5,0,1,21,202200021621,0
0,1,3,8,1,1,1,0,1,4,6,1,93,1,1,1,3,0,0,2,0,0,1,49,202200021622,0
0,1,3,8,1,1,1,0,1,4,6,1,93,1,1,1,3,0,0,2,0,0,1,63,202200021622,0
4,1,3,8,1,2,2,3,1,3,6,1,93,1,1,8,3,4,0,2,8,0,1,38,202200021623,0
0,1,3,8,1,2,2,3,1,3,6,1,93,1,1,8,3,4,0,2,8,0,1,51,202200021623,0
0,1,3,3,1,1,1,0,1,3,6,1,93,1,1,1,2,3,0,2,1,0,1,21,202200021625,0
0,1,3,3,1,1,1,0,1,3,6,1,93,1,1,1,2,3,0,2,1,0,1,56,202200021625,0
9,3,2,2,1,1,1,9,1,1,4,1,93,2,9,1,3,3,0,2,3,0,1,62,202200021626,0
5,3,2,2,1,1,1,9,1,1,4,1,93,2,9,1,3,3,0,2,3,0,1,68,202200021626,0
4,4,1,1,1,1,1,0,1,2,4,1,92,2,1,1,6,3,0,1,0,1,0,21,202200021628,0
5,1,3,4,1,1,1,0,1,4,6,1,95,1,1,1,6,3,4,0,1,0,0,21,202200021629,0
0,4,3,3,1,1,1,0,1,2,6,1,44,2,1,1,6,3,0,1,1,1,0,21,202200021630,0
5,4,1,0,1,1,1,9,5,2,4,1,92,2,1,1,6,3,0,2,7,1,0,21,202200021631,0
4,4,2,2,1,1,1,0,1,2,6,1,13,2,1,1,4,0,0,2,1,0,0,29,202200021632,0
0,4,2,2,1,1,1,0,1,2,6,1,13,2,1,1,4,0,0,2,1,1,1,21,202200021632,0
1,3,2,2,1,1,1,0,1,1,4,1,92,2,1,1,2,0,0,2,1,0,1,49,202200021634,0
1,3,2,2,1,1,1,0,1,1,4,1,92,2,1,1,2,0,0,2,1,0,1,57,202200021634,0
-1,3,3,4,1,1,1,0,1,2,4,1,92,2,1,1,3,5,0,2,7,0,0,21,202200021636,0
0,3,3,4,1,1,1,0,1,2,4,1,92,2,1,1,3,5,0,2,7,0,1,27,202200021636,0
0,5,3,4,1,1,1,0,1,2,4,1,63,2,2,1,3,3,0,2,7,0,1,19,202200021637,0
0,5,3,4,1,1,1,0,1,2,4,1,63,2,2,1,3,3,0,2,7,0,1,23,202200021637,0
5,4,1,3,1,1,1,0,1,1,4,1,92,2,2,1,3,3,0,2,3,0,1,34,202200021638,0
2,4,1,3,1,1,1,0,1,1,4,1,92,2,2,1,3,3,0,2,3,0,1,19,202200021638,0
5,4,2,2,1,1,1,0,1,2,4,1,49,2,1,9,6,4,0,1,4,1,1,21,202200021639,0
0,4,1,2,1,1,1,0,3,2,4,1,45,2,6,1,6,3,6,0,0,0,0,66,202200021640,0
-1,5,1,1,1,1,1,0,1,1,4,1,38,2,2,1,3,1,0,2,7,0,0,21,202200021642,0
0,5,1,1,1,1,1,0,1,1,4,1,38,2,2,1,3,1,0,2,7,0,0,27,202200021642,0
9,4,1,2,2,1,1,0,1,2,4,1,34,2,1,1,6,1,0,1,1,1,1,21,202200021643,0
9,3,2,2,4,1,1,0,1,2,4,5,95,1,1,1,3,3,0,2,2,0,1,21,202200021644,0
1,3,2,2,4,1,1,0,1,2,4,5,95,1,1,1,3,3,0,2,2,0,1,27,202200021644,0
0,3,2,2,1,1,2,5,1,1,4,3,33,1,6,2,6,3,3,0,9,0,0,27,202200021645,0
5,3,2,2,2,3,1,0,1,3,4,1,1,1,1,1,3,5,0,2,1,0,1,34,202200021646,0
5,3,2,2,2,3,1,0,1,3,4,1,1,1,1,1,3,5,0,2,1,0,0,45,202200021646,0
0,4,1,1,2,3,2,0,1,2,6,1,974,1,1,2,7,3,3,0,9,0,0,46,202200021647,0
0,4,4,1,1,1,1,0,1,2,6,5,974,2,1,1,1,1,0,2,9,0,1,20,202200021649,0
1,4,4,1,1,1,1,0,1,2,6,5,974,2,1,1,1,1,0,2,9,0,1,51,202200021649,0
0,5,1,1,1,1,1,0,8,2,4,1,77,1,1,1,7,0,13,0,2,0,1,72,202200021650,0
9,4,1,2,2,2,1,0,1,2,6,5,974,2,6,1,2,3,0,2,1,0,1,61,202200021651,0
5,4,1,2,2,2,1,0,1,2,6,5,974,2,6,1,2,3,0,2,1,0,1,40,202200021651,0
9,3,1,1,1,1,1,0,1,2,6,1,974,2,1,1,6,4,0,1,1,1,1,21,202200021652,0
4,5,2,2,1,1,1,0,1,3,4,1,34,1,1,1,5,0,0,2,8,0,1,37,202200021653,0
5,5,2,2,1,1,1,0,1,3,4,1,34,1,1,1,5,0,0,2,8,0,1,53,202200021653,0
4,5,2,2,1,1,1,0,1,3,4,1,34,1,1,1,5,0,0,2,8,0,0,55,202200021653,0
5,5,2,2,1,1,1,0,1,3,4,1,34,1,1,1,5,0,0,2,8,0,1,70,202200021653,0
5,5,2,2,1,1,1,0,1,3,4,1,34,1,1,1,5,0,0,2,8,0,0,68,202200021653,0
0,5,2,2,1,1,1,0,1,3,4,1,34,1,1,1,5,0,0,2,8,0,1,53,202200021653,0
0,5,2,2,1,1,1,0,1,3,4,1,34,1,1,1,5,0,0,2,8,0,0,54,202200021653,0
0,3,2,2,1,1,1,0,1,3,6,3,973,1,1,1,3,3,0,2,6,0,0,23,202200021654,0
0,3,2,2,1,1,1,0,1,3,6,3,973,1,1,1,3,3,0,2,6,0,0,36,202200021654,0
5,3,1,1,2,1,1,0,1,2,6,1,95,2,1,1,2,3,0,2,6,0,0,21,202200021655,0
1,3,1,1,2,1,1,0,1,2,6,1,95,2,1,1,2,3,0,2,6,0,1,29,202200021655,0
0,4,2,2,1,1,1,0,1,1,4,1,91,2,1,1,2,3,0,0,4,0,1,76,202200021656,0
0,4,2,2,1,1,1,0,1,1,4,1,91,2,1,1,2,3,0,0,4,0,1,32,202200021656,0
5,3,2,2,2,1,1,0,1,3,4,1,76,1,1,1,3,3,0,2,3,0,1,21,202200021658,0
3,3,2,2,2,1,1,0,1,3,4,1,76,1,1,1,3,3,0,2,3,0,1,19,202200021658,0
-1,4,2,2,1,1,1,0,1,2,6,1,91,2,1,1,2,5,0,2,0,0,0,21,202200021659,0
0,4,2,2,1,1,1,0,1,2,6,1,91,2,1,1,2,5,0,2,0,0,0,55,202200021659,0
3,2,2,2,1,1,2,0,1,2,4,1,98,2,1,2,2,3,0,0,4,0,1,21,202200021660,0
3,2,2,2,1,1,2,0,1,2,4,1,98,2,1,2,2,3,0,0,4,0,1,69,202200021660,0
5,3,2,2,1,1,1,0,1,3,4,1,33,1,2,1,3,3,0,2,7,0,0,21,202200021662,0
5,3,2,2,1,1,1,0,1,3,4,1,33,1,2,1,3,3,0,2,7,0,1,66,202200021662,0
5,3,2,2,2,1,1,0,1,3,4,1,89,1,1,1,7,5,0,0,1,0,1,21,202200021663,0
3,3,2,2,1,1,1,0,3,3,4,1,55,1,1,1,7,3,0,0,9,0,0,91,202200021664,0
5,4,2,2,1,1,1,0,1,2,6,1,89,2,2,1,6,3,0,1,4,1,1,19,202200021665,0
0,3,2,2,2,1,1,0,1,3,4,1,86,1,1,1,1,2,0,2,1,0,0,16,202200021666,0
0,3,2,2,2,1,1,0,1,3,4,1,86,1,1,1,1,2,0,2,1,0,1,45,202200021666,0
1,3,2,5,1,1,1,0,1,2,6,1,80,1,2,1,6,0,0,2,1,0,1,31,202200021667,0
1,3,2,5,1,1,1,0,1,2,6,1,80,1,2,1,6,0,0,2,1,0,1,41,202200021667,0
1,3,2,2,1,1,1,0,1,2,6,1,78,2,1,7,1,3,0,2,1,0,1,48,202200021669,0
2,3,2,2,1,1,1,0,1,2,6,1,78,2,1,7,1,3,0,2,1,0,1,13,202200021669,0
5,3,2,2,1,1,1,0,1,2,6,1,78,2,2,1,6,3,0,2,1,0,1,69,202200021673,0
5,3,2,2,1,1,1,0,1,2,6,1,78,2,2,1,6,3,0,2,1,0,1,49,202200021673,0
1,3,2,2,1,1,1,0,1,2,6,1,78,2,2,1,6,3,0,2,1,0,1,39,202200021673,0
1,3,2,2,1,1,1,0,1,2,6,1,78,2,2,1,6,3,0,2,1,0,1,25,202200021673,0
5,4,2,2,2,3,1,0,1,3,4,1,3,1,6,1,1,1,0,2,1,0,1,49,202200021674,0
4,4,2,2,2,3,1,0,1,3,4,1,3,1,6,1,1,1,0,2,1,0,1,30,202200021674,0
0,3,2,2,1,1,1,0,1,3,4,1,70,1,1,1,5,3,0,2,1,0,1,20,202200021676,0
5,3,2,2,1,1,1,0,1,3,4,1,70,1,1,1,5,3,0,2,1,0,0,21,202200021676,0
5,3,2,2,1,1,1,0,1,3,4,1,70,1,1,1,5,3,0,2,1,0,1,83,202200021676,0
5,3,-1,1,1,1,1,0,4,1,6,1,78,2,1,1,1,5,0,2,1,0,1,58,202200021677,1
0,3,-1,1,1,1,1,0,4,1,6,1,78,2,1,1,1,5,0,2,1,0,0,63,202200021677,1
5,3,2,2,1,1,1,0,1,3,4,1,58,1,1,1,7,2,0,0,0,0,1,61,202200021678,0
5,3,-1,2,2,1,1,5,1,2,4,1,50,2,2,1,1,5,12,0,8,0,1,70,202200021680,0
5,3,-1,2,2,1,1,5,1,2,4,1,50,2,2,1,1,5,12,0,8,0,0,66,202200021680,0
3,2,2,2,2,3,2,0,1,3,4,1,9,1,1,2,5,3,4,2,1,0,1,22,202200021681,0
5,2,2,2,2,3,2,0,1,3,4,1,9,1,1,2,5,3,4,2,1,0,1,30,202200021681,0
3,2,2,2,2,3,2,0,1,3,4,1,9,1,1,2,5,3,4,2,1,0,1,56,202200021681,0
5,3,2,2,1,3,1,0,1,2,4,1,45,2,1,1,1,1,6,2,3,0,1,10,202200021682,0
5,3,2,2,1,3,1,0,1,2,4,1,45,2,1,1,1,1,6,2,3,0,1,16,202200021682,0
5,3,2,2,2,3,2,0,1,3,4,1,43,1,9,2,5,3,0,2,1,0,0,28,202200021683,0
5,3,2,2,2,3,2,0,1,3,4,1,43,1,9,2,5,3,0,2,1,0,1,59,202200021683,0
5,3,2,2,2,3,2,0,1,3,4,1,43,1,9,2,5,3,0,2,1,0,0,29,202200021683,0
9,3,2,2,2,1,2,5,1,2,6,1,77,2,2,3,3,3,0,2,8,0,1,50,202200021684,0
0,3,2,2,2,1,2,5,1,2,6,1,77,2,2,3,3,3,0,2,8,0,0,51,202200021684,0
1,3,2,2,2,3,8,0,1,3,4,1,30,1,1,2,5,4,0,2,1,0,1,27,202200021685,0
0,3,2,2,2,3,8,0,1,3,4,1,30,1,1,2,5,4,0,2,1,0,1,50,202200021685,0
0,3,2,2,2,3,8,0,1,3,4,1,30,1,1,2,5,4,0,2,1,0,1,68,202200021685,0
4,4,-1,1,1,1,1,0,1,2,6,1,72,2,1,8,6,0,0,1,5,1,1,45,202200021686,0
4,3,2,2,1,3,1,0,1,3,4,3,974,1,1,1,1,0,0,2,3,0,1,37,202200021687,0
0,3,2,2,1,3,1,0,1,3,4,3,974,1,1,1,1,0,0,2,3,0,1,35,202200021687,0
0,4,2,2,2,2,1,0,1,2,4,1,42,1,1,1,6,3,6,0,1,0,0,68,202200021690,0
4,1,3,4,1,1,1,0,2,4,4,1,33,1,1,1,2,4,0,0,6,0,0,21,202200021692,0
4,1,3,4,1,1,1,0,2,4,4,1,33,1,1,1,2,4,0,0,6,0,1,43,202200021692,0
0,4,2,2,1,3,2,0,1,2,6,2,69,2,1,2,1,3,0,2,2,0,1,35,202200021693,0
0,4,2,2,1,3,2,0,1,2,6,2,69,2,1,2,1,3,0,2,2,0,1,21,202200021693,0
1,1,3,4,1,2,1,0,1,4,4,3,91,1,1,1,6,3,0,2,2,0,1,29,202200021694,1
0,1,3,4,1,2,1,0,1,4,4,3,91,1,1,1,6,3,0,2,2,0,1,69,202200021694,1
0,1,3,4,1,2,1,0,1,4,4,3,91,1,1,1,6,3,0,2,2,0,1,57,202200021694,1
5,3,2,2,1,1,1,0,1,3,4,1,77,1,1,1,6,1,0,1,1,1,1,21,202200021695,0
0,3,2,2,1,1,1,0,4,1,6,1,69,2,2,1,6,0,0,1,8,1,1,21,202200021696,0
1,4,2,2,1,1,1,5,1,2,6,1,68,2,1,1,3,0,0,9,1,0,1,56,202200021699,0
5,4,2,2,1,1,1,5,1,2,6,1,68,2,1,1,3,0,0,9,1,0,1,34,202200021699,0
5,3,2,2,3,1,1,0,1,3,4,1,71,1,2,1,3,3,0,2,8,0,1,21,202200021700,0
5,3,2,2,3,1,1,0,1,3,4,1,71,1,2,1,3,3,0,2,8,0,0,30,202200021700,0
0,4,2,2,1,1,1,0,1,2,6,1,67,2,1,1,6,3,0,1,3,1,0,21,202200021701,0
4,5,2,3,1,1,1,0,1,2,6,1,67,2,1,1,2,0,0,2,6,0,1,35,202200021703,0
4,5,2,3,1,1,1,0,1,2,6,1,67,2,1,1,2,0,0,2,6,0,0,27,202200021703,0
